month,boutique,market,region,location_type,sales_advisor,sales_amount,target_amount,attainment_pct,clienteling_score,return_adjustment,bonus_eligible,estimated_payout,payout_status,exception_flag,exception_reason
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 12,646799.6,598268.82,1.0811,0.3333,9701.99,No,0.0,Review,Yes,Return adjustment review
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 2,347073.23,375099.6,0.9253,0.3846,0.0,No,0.0,Review,Yes,Near threshold review
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 3,500187.89,491321.64,1.018,0.2778,7502.82,Yes,0.0,Ready,No,Payout ready
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 4,551479.76,523135.69,1.0542,0.2885,0.0,Yes,6617.76,Ready,No,Payout ready
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 5,521926.36,592791.05,0.8805,0.1875,7828.9,No,0.0,Review,Yes,Near threshold review
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 6,418761.46,492874.83,0.8496,0.3519,0.0,No,0.0,Review,Yes,Below payout threshold
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 7,631919.37,516969.38,1.2224,0.1509,0.0,Yes,9478.79,Ready,No,Payout ready
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 8,443170.9,331939.55,1.3351,0.25,6647.56,No,0.0,Review,Yes,Return adjustment review
2025-06,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 9,397906.33,446387.6,0.8914,0.2778,0.0,No,0.0,Review,Yes,Near threshold review
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 1,629750.27,762739.7,0.8256,0.1818,9446.25,No,0.0,Review,Yes,Below payout threshold
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 10,461484.14,447529.98,1.0312,0.25,0.0,Yes,5537.81,Ready,No,Payout ready
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 11,566501.04,551679.68,1.0269,0.2549,8497.52,Yes,0.0,Ready,No,Payout ready
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 12,708524.51,622071.16,1.139,0.2727,10627.87,Yes,0.0,Ready,No,Payout ready
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 2,647115.8,577959.86,1.1197,0.275,9706.74,No,0.0,Review,Yes,Return adjustment review
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 3,653774.07,724267.38,0.9027,0.2449,9806.61,No,0.0,Review,Yes,Near threshold review
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 4,648543.71,573498.77,1.1309,0.3175,0.0,Yes,9728.16,Ready,No,Payout ready
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 5,636342.22,523298.54,1.216,0.381,0.0,Yes,9545.13,Ready,No,Payout ready
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 6,987777.71,997031.0,0.9907,0.1429,0.0,Yes,11853.33,Ready,No,Payout ready
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 7,581686.64,604744.26,0.9619,0.1897,8725.3,No,0.0,Review,Yes,Return adjustment review
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 8,639013.66,816351.77,0.7828,0.3393,0.0,No,0.0,Review,Yes,Below payout threshold
2025-06,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 9,605595.66,919465.73,0.6586,0.283,0.0,No,0.0,Review,Yes,Below payout threshold
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 1,370360.81,325467.42,1.1379,0.2653,5555.41,Yes,0.0,Review,Yes,Target validation needed
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 10,612642.9,641609.3,0.9549,0.4062,9189.64,Yes,0.0,Ready,No,Payout ready
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 11,498500.24,541182.8,0.9211,0.2857,0.0,No,0.0,Review,Yes,Near threshold review
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 12,516308.49,545688.08,0.9462,0.2857,0.0,No,0.0,Review,Yes,Near threshold review
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 13,510544.39,459031.03,1.1122,0.3333,7658.17,Yes,0.0,Ready,No,Payout ready
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 14,494533.95,506609.08,0.9762,0.3542,0.0,Yes,5934.41,Ready,No,Payout ready
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 2,454254.73,555879.2,0.8172,0.2973,0.0,No,0.0,Review,Yes,Below payout threshold
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 3,533523.95,468107.54,1.1397,0.2979,0.0,Yes,8002.86,Ready,No,Payout ready
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 4,798833.7,809441.87,0.9869,0.24,0.0,Yes,9586.0,Ready,No,Payout ready
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 5,658448.17,636643.9,1.0342,0.2326,0.0,Yes,7901.38,Ready,No,Payout ready
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 6,654059.17,681723.51,0.9594,0.175,0.0,Yes,7848.71,Ready,No,Payout ready
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 7,448218.79,515392.28,0.8697,0.3171,0.0,No,0.0,Review,Yes,Near threshold review
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 8,440293.99,498915.5,0.8825,0.25,0.0,No,0.0,Review,Yes,Near threshold review
2025-06,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 9,464655.63,548721.92,0.8468,0.2857,6969.83,No,0.0,Review,Yes,Below payout threshold
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 1,429828.45,541089.42,0.7944,0.3077,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 10,317395.6,304900.94,1.041,0.2727,0.0,Yes,3808.75,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 11,346367.17,368892.74,0.9389,0.3421,5195.51,No,0.0,Review,Yes,Near threshold review
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 12,292671.48,290706.18,1.0068,0.2759,0.0,Yes,3512.06,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 13,492726.27,423102.95,1.1646,0.2121,0.0,Yes,7390.89,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 14,372508.86,376580.12,0.9892,0.186,5587.63,Yes,0.0,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 15,452246.53,423185.88,1.0687,0.2424,0.0,Yes,5426.96,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 16,473153.9,421174.58,1.1234,0.3235,0.0,Yes,7097.31,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 17,476450.16,607160.51,0.7847,0.28,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 18,414568.01,415229.26,0.9984,0.3929,6218.52,Yes,0.0,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 2,255087.09,222603.25,1.1459,0.3333,0.0,Yes,3826.31,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 3,415708.25,692847.08,0.6,0.3438,6235.62,No,0.0,Review,Yes,Below payout threshold
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 4,254985.07,259316.91,0.9833,0.3864,0.0,Yes,3059.82,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 5,617137.06,589168.21,1.0475,0.3333,0.0,Yes,7405.64,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 6,663963.57,694663.53,0.9558,0.2258,0.0,Yes,7967.56,Ready,No,Payout ready
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 7,404600.29,492462.81,0.8216,0.2647,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 8,502160.62,628949.73,0.7984,0.3261,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Beverly Hills,West Coast,Americas,Fashion Flagship,Beverly Advisor 9,436477.81,447701.73,0.9749,0.3125,6547.17,Yes,0.0,Ready,No,Payout ready
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 1,452726.93,507839.25,0.8915,0.3284,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 10,218681.44,311458.1,0.7021,0.3462,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 2,471216.17,656017.78,0.7183,0.2833,0.0,No,0.0,Review,Yes,Target validation needed
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 3,365504.83,447629.0,0.8165,0.2656,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 4,105864.76,103097.89,1.0268,0.3231,0.0,Yes,1270.38,Ready,No,Payout ready
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 5,709861.31,745177.74,0.9526,0.3125,0.0,Yes,8518.34,Ready,No,Payout ready
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 6,264628.73,321321.32,0.8236,0.2,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 7,432395.37,453880.86,0.9527,0.3115,0.0,Yes,5188.74,Ready,No,Payout ready
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 8,126828.62,105624.84,1.2007,0.2807,0.0,Yes,1902.43,Ready,No,Payout ready
2025-07,Boston Beauty,Northeast,Americas,Fragrance & Beauty Boutique,Boston Advisor 9,316663.05,276708.47,1.1444,0.303,0.0,Yes,4749.95,Ready,No,Payout ready
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 1,415504.29,460163.25,0.9029,0.2456,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 10,564147.13,457549.89,1.233,0.3333,0.0,Yes,8462.21,Ready,No,Payout ready
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 11,436745.98,462355.06,0.9446,0.24,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 12,448150.66,368570.15,1.2159,0.42,0.0,Yes,6722.26,Ready,No,Payout ready
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 2,444839.9,400111.6,1.1118,0.2308,6672.6,Yes,0.0,Ready,No,Payout ready
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 3,478156.97,528708.96,0.9044,0.3,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 4,545346.96,543024.03,1.0043,0.3111,8180.2,Yes,0.0,Ready,No,Payout ready
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 5,439354.79,713566.85,0.6157,0.4151,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 6,557668.46,432838.7,1.2884,0.2222,0.0,Yes,8365.03,Ready,No,Payout ready
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 7,380758.26,410538.45,0.9275,0.3469,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 8,486910.49,444377.36,1.0957,0.2308,0.0,Yes,5842.93,Ready,No,Payout ready
2025-07,Chicago,Midwest,Americas,Fashion Boutique,Chicago Advisor 9,625716.19,547444.14,1.143,0.25,0.0,Yes,9385.74,Ready,No,Payout ready
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 1,702293.28,644919.03,1.089,0.1915,0.0,Yes,8427.52,Ready,No,Payout ready
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 10,391890.55,502349.92,0.7801,0.2791,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 11,291425.46,336264.47,0.8667,0.2745,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 12,415383.93,440193.82,0.9436,0.2449,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 2,265758.71,240175.7,1.1065,0.2319,0.0,Yes,3986.38,Ready,No,Payout ready
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 3,455078.25,409961.59,1.1101,0.3103,0.0,Yes,6826.17,Ready,No,Payout ready
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 4,471310.79,521213.31,0.9043,0.3793,7069.66,No,0.0,Review,Yes,Near threshold review
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 5,502713.84,570653.92,0.8809,0.2308,7540.71,No,0.0,Review,Yes,Near threshold review
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 6,516998.2,576778.1,0.8964,0.2683,7754.97,No,0.0,Review,Yes,Return adjustment review
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 7,697464.36,759887.94,0.9179,0.3023,10461.97,No,0.0,Review,Yes,Near threshold review
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 8,249676.78,234659.98,1.064,0.3415,3745.15,No,0.0,Review,Yes,Return adjustment review
2025-07,Dallas,South,Americas,Fashion Boutique,Dallas Advisor 9,348217.25,334415.69,1.0413,0.2292,0.0,Yes,4178.61,Ready,No,Payout ready
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 1,292730.44,283459.09,1.0327,0.2571,0.0,Yes,3512.77,Ready,No,Payout ready
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 10,368907.79,589247.22,0.6261,0.4853,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 2,394247.46,421669.46,0.935,0.35,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 3,220764.5,202494.03,1.0902,0.4211,0.0,Yes,2649.17,Ready,No,Payout ready
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 4,271501.6,250865.51,1.0823,0.3036,0.0,Yes,3258.02,Ready,No,Payout ready
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 5,777821.97,831953.55,0.9349,0.2609,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 6,299114.65,245206.82,1.2198,0.2105,0.0,Yes,4486.72,Ready,No,Payout ready
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 7,342331.26,327038.04,1.0468,0.2833,0.0,Yes,4107.98,Ready,No,Payout ready
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 8,250798.11,240922.44,1.041,0.2857,0.0,Yes,3009.58,Ready,No,Payout ready
2025-07,Fifth Avenue Beauty,New York,Americas,Fragrance & Beauty Boutique,Fifth Advisor 9,344641.98,357205.37,0.9648,0.3519,0.0,Yes,4135.7,Ready,No,Payout ready
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 1,551185.49,567705.98,0.9709,0.175,0.0,Yes,6614.23,Ready,No,Payout ready
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 10,520201.68,492178.85,1.0569,0.3125,0.0,Yes,6242.42,Ready,No,Payout ready
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 11,337387.33,332605.51,1.0144,0.2973,0.0,Yes,4048.65,Ready,No,Payout ready
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 12,791873.87,843488.72,0.9388,0.4333,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 13,424116.74,424211.77,0.9998,0.4884,6361.75,No,0.0,Review,Yes,Return adjustment review
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 14,655480.69,769201.27,0.8522,0.2439,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 15,345199.72,427966.57,0.8066,0.1739,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 16,742373.54,700165.35,1.0603,0.225,0.0,Yes,8908.48,Ready,No,Payout ready
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 17,608825.08,974946.05,0.6245,0.0857,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 18,551140.19,681815.99,0.8083,0.3571,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 2,406655.26,447559.66,0.9086,0.3056,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 3,303577.64,368979.78,0.8227,0.3571,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 4,739498.82,944380.0,0.7831,0.3947,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 5,555272.14,554048.95,1.0022,0.3571,0.0,Yes,6663.27,Review,Yes,Target validation needed
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 6,882853.4,901276.19,0.9796,0.16,13242.8,Yes,0.0,Ready,No,Payout ready
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 7,598244.54,643673.78,0.9294,0.25,8973.67,No,0.0,Review,Yes,Near threshold review
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 8,553414.34,541509.88,1.022,0.2647,0.0,Yes,6640.97,Ready,No,Payout ready
2025-07,Madison Avenue,New York,Americas,Fashion Flagship,Madison Advisor 9,481511.92,461597.39,1.0431,0.3,0.0,Yes,5778.14,Ready,No,Payout ready
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 1,784576.97,909342.41,0.8628,0.325,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 10,620808.05,528638.4,1.1744,0.2727,0.0,Yes,9312.12,Ready,No,Payout ready
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 11,723105.9,692157.09,1.0447,0.2041,0.0,Yes,8677.27,Review,Yes,Target validation needed
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 12,772553.31,891084.67,0.867,0.4634,11588.3,No,0.0,Review,Yes,Near threshold review
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 2,855449.66,824253.43,1.0378,0.4038,0.0,Yes,10265.4,Ready,No,Payout ready
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 3,698190.29,637660.11,1.0949,0.4468,10472.85,Yes,0.0,Ready,No,Payout ready
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 4,391857.21,433202.24,0.9046,0.3559,5877.86,No,0.0,Review,Yes,Near threshold review
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 5,633773.54,609947.25,1.0391,0.2791,0.0,Yes,7605.28,Ready,No,Payout ready
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 6,502495.19,483616.06,1.039,0.3973,0.0,Yes,6029.94,Ready,No,Payout ready
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 7,557523.8,476788.73,1.1693,0.2712,0.0,Yes,8362.86,Ready,No,Payout ready
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 8,620522.06,785089.64,0.7904,0.2195,9307.83,No,0.0,Review,Yes,Return adjustment review
2025-07,Miami Design District,Southeast,Americas,Fashion Boutique,Miami Advisor 9,594924.26,638869.31,0.9312,0.2692,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 1,465976.39,515073.93,0.9047,0.2917,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 10,439695.45,486780.2,0.9033,0.3818,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 11,508223.5,603773.92,0.8417,0.25,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 12,344968.53,333778.96,1.0335,0.25,5174.53,No,0.0,Review,Yes,Return adjustment review
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 2,389132.14,342530.87,1.136,0.4043,5836.98,Yes,0.0,Ready,No,Payout ready
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 3,355552.6,427915.91,0.8309,0.3836,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 4,378393.94,493547.64,0.7667,0.3265,5675.91,No,0.0,Review,Yes,Below payout threshold
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 5,527083.51,437998.2,1.2034,0.4706,0.0,Yes,7906.25,Ready,No,Payout ready
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 6,579137.15,648165.0,0.8935,0.3704,8687.06,No,0.0,Review,Yes,Near threshold review
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 7,395628.2,495831.4,0.7979,0.325,5934.42,No,0.0,Review,Yes,Below payout threshold
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 8,395554.28,401306.31,0.9857,0.3409,5933.31,Yes,0.0,Ready,No,Payout ready
2025-07,San Francisco,West Coast,Americas,Fashion Boutique,San Advisor 9,303363.41,431340.22,0.7033,0.2979,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 1,485352.96,442544.25,1.0967,0.2245,0.0,Yes,5824.24,Ready,No,Payout ready
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 10,559920.1,590621.0,0.948,0.1887,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 11,496574.65,612145.34,0.8112,0.2391,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 12,439165.17,414709.47,1.059,0.2745,0.0,Yes,5269.98,Ready,No,Payout ready
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 2,583619.69,588441.26,0.9918,0.25,8754.3,Yes,0.0,Ready,No,Payout ready
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 3,500375.51,575419.1,0.8696,0.24,7505.63,No,0.0,Review,Yes,Near threshold review
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 4,518270.53,541964.48,0.9563,0.3333,0.0,Yes,6219.25,Ready,No,Payout ready
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 5,426071.15,483123.76,0.8819,0.3333,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 6,355451.13,284897.42,1.2476,0.2195,0.0,Yes,5331.77,Ready,No,Payout ready
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 7,488691.24,408827.28,1.1953,0.3333,7330.37,No,0.0,Review,Yes,Return adjustment review
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 8,492962.3,656529.81,0.7509,0.3409,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,SoHo,New York,Americas,Fashion Boutique,SoHo Advisor 9,613234.12,459182.41,1.3355,0.18,9198.51,Yes,0.0,Ready,No,Payout ready
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 1,507267.41,521672.83,0.9724,0.1795,0.0,Yes,6087.21,Ready,No,Payout ready
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 10,394291.26,402255.86,0.9802,0.3235,0.0,Yes,4731.5,Ready,No,Payout ready
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 11,374860.31,495267.18,0.7569,0.3929,0.0,No,0.0,Review,Yes,Below payout threshold
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 12,530451.58,533546.38,0.9942,0.3846,0.0,Yes,6365.42,Ready,No,Payout ready
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 13,264127.43,289085.17,0.9137,0.4286,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 14,493134.44,547284.49,0.9011,0.2727,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 2,491413.9,483795.08,1.0157,0.3208,0.0,Yes,5896.97,Ready,No,Payout ready
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 3,474839.92,477726.83,0.994,0.2703,0.0,Yes,5698.08,Ready,No,Payout ready
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 4,568243.72,601983.38,0.944,0.2619,0.0,No,0.0,Review,Yes,Near threshold review
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 5,558628.85,432484.11,1.2917,0.22,0.0,Yes,8379.43,Ready,No,Payout ready
2025-07,South Coast Plaza,West Coast,Americas,Fashion + Beauty Boutique,South Advisor 6,403760.94,501049.85,0.8058,0.2857,0.0,No,0.0,Review,Yes,Below payout threshold
